          Name  NumAtoms  NumFinalStates  BoardSize  NumFreePositions    Time  SolutionLength  LowerBound  InitialHeuristic  NodesExpanded  NodesGenerated  NodesReOpened  CallsToHeuristic  PDBTime
 katomic_34.in     13.00            1.00     169.00             96.00 3600.52            0.00       38.00             32.00   239197471.60    223141292.60   236555983.10     6114597714.20   932.96
 katomic_35.in     10.00            1.00      99.00             47.00 2113.18            0.00       35.50             28.00   356198415.00    275328190.00   335842632.50     4199709249.50   490.91
 katomic_36.in      3.00           21.00     143.00             52.00    6.72            9.00        9.00              4.00         398.00          272.00         357.00           2081.00     0.01
 katomic_37.in     24.00            1.00     225.00            134.00 3600.51            0.00       56.00             52.00    80927818.50     78807526.70    80907881.70     3847697228.30   997.69
 katomic_38.in      9.00            1.00     169.00             89.00 2181.60            0.00       35.30             22.60   365549640.30    272892503.00   337942305.60     4230240437.90   494.77
 katomic_39.in     17.00            1.00     169.00             77.00 3567.92            0.00       48.60             43.60   238374517.30    221527667.30   237292263.60     6163128960.00  1201.37
 katomic_40.in     16.00            1.00     121.00             61.00 3600.52            0.00       59.00             52.00   251094704.10    217304980.50   244329445.20     4881878249.70   858.02
 katomic_41.in     15.00            4.00     169.00             81.00 3600.50            0.00       35.00             30.00    75088009.20     68002356.60    74466798.80     1932981962.80  1537.35
 katomic_42.in     12.00            1.00     121.00             51.00 3595.65            0.00       35.10             28.10   311906953.60    257286240.10   303606298.20     4990068112.80   686.92
 katomic_43.in     26.00            1.00     169.00             86.00 3600.51            0.00       65.00             63.00    82060393.80     80705467.80    82060120.80     3417634621.30   981.02
 katomic_44.in     21.00            1.00     156.00             65.00 3600.52            0.00       50.90             47.10   132112246.80    124118499.30   131163222.70     3918700270.30   988.61
 katomic_45.in     14.00            1.00     156.00             63.00 3211.63            0.00       41.00             37.00   267043583.20    246949168.00   265803009.90     6285082095.60  1007.62
 katomic_46.in      7.00            3.00     143.00             53.00    5.13           24.00       24.00             19.00      116320.30        90460.90      110071.60        1009403.10     0.33
 katomic_47.in     11.00            1.00     121.00             60.00    5.63           29.00       29.00             27.00      132158.00       127781.00      131921.60        2980708.60     0.38
 katomic_48.in     17.00            1.00     169.00             79.00 3600.52            0.00       58.40             54.40   193367176.10    185314069.50   193100771.10     5444760386.70  1115.28
 katomic_49.in     18.00            1.00     143.00             71.00 3600.51            0.00       47.00             42.10   169902318.10    158045428.50   169238390.60     4624201361.40   933.49
 katomic_50.in     17.00            2.00     121.00             61.00 3600.49            0.00       43.10             35.90   132093774.90    119462591.60   131004651.80     2838825221.20  1192.83
 katomic_51.in     16.00            1.00     169.00             82.00 3600.52            0.00       40.10             35.00   234988891.10    210823959.60   233305140.00     5442881009.50  1072.75
 katomic_52.in     19.00            1.00     169.00             84.00 3600.52            0.00       54.80             52.00   146059572.60    140580010.40   145961207.70     4255830521.60   909.20
 katomic_53.in     16.00            2.00      63.00             35.00 3600.51            0.00       27.00             20.70   117896145.30    104373690.20   116954581.90     2949648865.80  1296.19
